attention,meditation,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength
38,67,227,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,93,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-117,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-117,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-33,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,170,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,235,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,235,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-82,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-89,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-140,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,75,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,187,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,187,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,103,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,103,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-123,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,55,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-35,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,232,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,22,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-124,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-124,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,57,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,114,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,182,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,169,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,169,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-45,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-86,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,59,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,59,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,76,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,214,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-50,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,48,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,136,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,136,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,203,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,203,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,203,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,74,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-68,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,55,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,160,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,171,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-97,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-97,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-84,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-84,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
34,66,-84,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-93,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-52,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,98,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,248,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,146,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-97,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-97,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,129,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,226,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,226,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,194,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,194,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-134,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-146,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,2,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,2,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,133,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,113,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-97,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-97,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-22,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-22,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,57,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,202,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,101,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,101,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-92,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,16,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,176,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,176,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,256,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,256,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-60,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-101,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-101,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,146,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,205,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,71,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,71,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-109,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-109,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,2,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,102,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,102,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,228,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-11,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-11,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-117,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,57,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,152,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,152,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,194,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-120,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-120,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-106,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,-106,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,128,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,128,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,194,448742,227338,155901,11381,14377,79283,4701,569353,0,0
34,66,124,448742,227338,155901,11381,14377,79283,4701,569353,0,0
29,56,85,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,84,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,36,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,36,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,26,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,122,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,122,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,138,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,11,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,11,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,-35,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,59,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,103,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,103,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,109,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,48,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,36,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,49,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,56,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,56,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,81,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,51,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,-4,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,-4,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,13,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,13,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,13,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,93,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,85,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,-6,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,32,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,70,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,70,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,164,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,164,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,49,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,-11,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,4,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,4,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,4,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,106,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,113,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,17,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,17,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,7,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,56,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,121,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,121,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,124,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,17,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,17,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,48,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,87,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,71,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,90,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,90,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,-17,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,93,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,116,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,116,436383,296512,54040,31413,19539,53361,4741,521051,0,0
29,56,42,436383,296512,54040,31413,19539,53361,4741,521051,0,0
30,56,-46,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,9,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,115,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,-20,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,35,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,35,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,89,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,91,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,91,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,35,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,12,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,12,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,27,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,19,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,19,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,81,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,81,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,24,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,73,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,77,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,121,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,121,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,68,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,-4,20894,22863,10975,9904,7323,5790,5900,217378,0,0
30,56,-4,20894,22863,10975,9904,7323,5790,5900,217378,0,0
